id,datetime,family,name,latitude,longitude,city,country
454,6/6/2021,Asteraceae,Sericocarpus oregonensis Nutt. var. oregonensis,60.3763373,25.2708919,Nickby,Finland
455,6/14/2021,Cistaceae,Helianthemum Mill.,53.5313317,43.6704377,Nizhniy Lomov,Russia
456,7/3/2021,Liliaceae,Allium sanbornii Alph. Wood var. sanbornii,22.529403,103.93935,Hekou,China
457,12/26/2020,Thelypteridaceae,Pneumatopteris Nakai,35.490701,112.851831,Jincheng,China
458,5/28/2021,Scrophulariaceae,Chaenorhinum minus (L.) Lange,49.6669762,25.7723085,Zbarazh,Ukraine
459,10/16/2020,Fabaceae,Cajanus scarabaeoides (L.) Thouars,35.1678934,47.8038272,Qorveh,Iran
460,11/27/2020,Linaceae,Linum rupestre (A. Gray) Engelm. ex A. Gray,49.0194225,2.4613377,Goussainville,France
461,12/10/2020,Pinaceae,Pinus brutia Ten. var. eldarica (Medw.) Silba,50.5878419,13.8083154,Hostomice,Czech Republic
462,3/25/2021,Cladoniaceae,Cladonia cervicornis (Ach.) Flotow,45.6838431,28.6143107,Bolhrad,Ukraine
463,3/20/2021,Brachytheciaceae,Bryoandersonia illecebra (Hedw.) H. Rob.,45.9769612,15.0909889,Šentrupert,Slovenia
464,2/21/2021,Rosaceae,Spiraea splendens Baumann ex K. Koch var. splendens,39.55944,21.84083,Megalochórion,Greece
465,8/26/2021,Fabaceae,Acacia rehmanniana Schinz,-15.0418557,-70.3673152,Pucara,Peru
466,7/4/2021,Boraginaceae,Myosotis sylvatica Ehrh.,43.2625974,23.6556259,Vratsa,Bulgaria
467,9/17/2020,Apocynaceae,Haplophyton crooksii (L.D. Benson) L.D. Benson,50.3901526,106.1051454,Naushki,Russia
468,12/2/2020,Ranunculaceae,Anemone parviflora Michx. var. grandiflora Ulbr.,48.5412136,22.5089067,Serednye,Ukraine
469,12/7/2020,Sterculiaceae,Kleinhovia hospita L.,33.7226749,59.1788204,Qā’en,Iran
470,5/12/2021,Polygonaceae,Eriogonum jamesii Benth. var. wootonii Reveal,50.322121,16.2852974,Dobřany,Czech Republic
471,2/28/2021,Sarraceniaceae,Sarracenia ×ahlesii C.R. Bell & Case,35.6478877,117.2786906,Yinla,China
472,8/6/2021,Collemataceae,Leptogium burgessii (L.) Mont.,36.0268006,-83.7942551,Knoxville,United States
473,6/18/2021,Malvaceae,Hibiscus waimeae A. Heller ssp. waimeae,49.9354529,18.9773045,Goczałkowice Zdrój,Poland
474,1/6/2021,Clusiaceae,Mammea L.,60.3428116,30.4896784,Garbolovo,Russia
475,10/21/2020,Boraginaceae,Mertensia paniculata (Aiton) G. Don var. eastwoodiae (J.F. Macbr.) Hultén,19.8512387,105.5708865,Thị Trấn Triệu Sơn,Vietnam
476,8/23/2021,Bignoniaceae,Macfadyena unguis-cati (L.) A.H. Gentry,37.78,-122.42,San Francisco,United States
477,10/26/2020,Rubiaceae,Lucya tetrandra (L.) K. Schum.,16.597659,120.493376,Dagup,Philippines
478,3/10/2021,Betulaceae,Corylus heterophylla Fisch. ex Trautv.,4.5791946,13.6767958,Bertoua,Cameroon
479,6/5/2021,Saxifragaceae,Heuchera rubescens Torr. var. alpicola Jeps.,-7.2457269,112.3738772,Kedungbulu,Indonesia
480,10/17/2020,Menispermaceae,Cocculus diversifolius DC.,-13.2583689,-72.2642679,Lahuaytambo,Peru
481,12/19/2020,Cactaceae,Sclerocactus parviflorus Clover & Jotter ssp. terrae-canyonae (K.D. Heil) K.D. Heil & J.M. Porter,7.5617699,125.6532848,Kinamayan,Philippines
482,4/15/2021,Rutaceae,Zanthoxylum fagara (L.) Sarg.,10.4704517,-66.7992646,Petare,Venezuela
483,9/24/2020,Poaceae,Festuca campestris Rydb.,44.2480359,20.6848641,Topola,Serbia
484,4/29/2021,Juncaceae,Juncus compressus Jacq.,-32.3385963,-53.4770359,Jaguarão,Brazil
485,9/15/2020,Orthotrichaceae,Orthotrichum affine Brid.,60.1512028,15.1735854,Ludvika,Sweden
486,5/13/2021,Fabaceae,Haematoxylum L.,8.881634,-79.8268729,Potrero Grande,Panama
487,1/28/2021,Euphorbiaceae,Euphorbia cyparissias L.,-6.7306,111.388,Ngangpo,Indonesia
488,11/22/2020,Acanthaceae,Ruellia drummondiana (Nees) A. Gray,44.9856696,19.2988999,Višnjićevo,Serbia
489,1/20/2021,Scrophulariaceae,Bacopa Aubl.,-6.6876798,111.4782661,Kajar,Indonesia
490,7/20/2021,Caryophyllaceae,Stellaria ciliatosepala Trautv.,-6.562,105.9917,Kukuluk,Indonesia
491,1/31/2021,Apiaceae,Musineon vaginatum Rydb.,34.859175,40.6016766,Subaykhān,Syria
492,9/2/2021,Poaceae,Setaria setosa (Sw.) P. Beauv. var. leiophylla (Nees) Arechav.,12.3181444,-2.4653598,Réo,Burkina Faso
493,10/1/2020,Liliaceae,Camassia quamash (Pursh) Greene,-6.3943,105.9495,Bongbong,Indonesia
494,11/29/2020,Polygonaceae,Eriogonum corymbosum Benth. var. aureum (M.E. Jones) Reveal,40.5463267,22.2682863,Diavatós,Greece
495,4/1/2021,Asteraceae,Bidens tenuisecta A. Gray,57.2702863,16.4538847,Oskarshamn,Sweden
496,10/12/2020,Calymperaceae,Calymperes afzelii Sw.,-7.5231833,-77.9710098,Lluchubamba,Peru
497,10/16/2020,Arthoniaceae,Arthonia pyrrhuliza Nyl.,49.9936338,20.0199888,Ochota,Poland
498,3/1/2021,Fabaceae,Astragalus cremnophylax Barneby var. hevronii Barneby,30.914922,118.334359,Nanling,China
499,5/27/2021,Chenopodiaceae,Chenopodium capitatum (L.) Asch.,57.7313899,12.9130426,Borås,Sweden
500,2/17/2021,Primulaceae,Primula laurentiana Fernald,59.3586958,17.9687559,Sundbyberg,Sweden
501,5/5/2021,Fabaceae,Oxytropis borealis DC.,53.0172422,19.6212916,Skrwilno,Poland
502,7/28/2021,Strigulaceae,Strigula nitidula Mont.,24.9372186,118.6422409,Huaqiao,China
503,6/18/2021,Cucurbitaceae,Marah fabaceus (Naud.) Naud. ex Greene,-26.2304116,-65.2825779,Trancas,Argentina
504,11/29/2020,Oleaceae,Fraxinus uhdei (Wenzig) Lingelsh.,49.7503184,15.3480679,Hroznětín,Czech Republic
505,5/17/2021,Euphorbiaceae,Argythamnia P. Br.,52.13342,-113.8687,Penhold,Canada
506,10/25/2020,Dicranaceae,Dicranum undulatum Brid.,-8.8899,121.2806,Maunuri,Indonesia
507,3/7/2021,Papaveraceae,Papaver alboroseum Hultén,-7.8307181,110.6338382,Puncaktugu,Indonesia
508,11/27/2020,Salicaceae,Salix lucida Muhl. ssp. caudata (Nutt.) A.E. Murray,-0.8761629,131.255828,Sorong,Indonesia
509,3/18/2021,Fagaceae,Quercus pungens Liebm.,46.639171,32.5037186,Komyshany,Ukraine
510,4/11/2021,Malvaceae,Malachra radiata L.,44.0300904,43.1270513,Pyatigorsk,Russia
511,6/13/2021,Fabaceae,Lathyrus polymorphus Nutt. ssp. incanus (J.G. Sm. & Rydb.) C.L. Hitchc.,6.477755,-74.4088,Puerto Berrío,Colombia
512,5/31/2021,Apiaceae,Apium repens (Jacq.) Lag.,13.0742447,101.0084698,Ban Talat Bueng,Thailand
513,12/26/2020,Fabaceae,Codariocalyx Hassk.,20.007968,110.293561,Xiuying,China
514,11/18/2020,Berberidaceae,Caulophyllum thalictroides (L.) Michx.,16.1672432,44.7791562,Al Ḩazm,Yemen
515,8/13/2021,Sapotaceae,Sapota Mill.,31.238854,121.331694,Jiangqiao,China
516,1/29/2021,Physciaceae,Buellia catasema (Tuck.) Tuck.,-8.4627496,-35.0828588,Ipojuca,Brazil
517,1/25/2021,Juglandaceae,Juglans L.,-9.906,124.5313,Oefau,Indonesia
518,8/16/2021,Poaceae,Coix L.,36.12944,127.1,Yŏnmu,South Korea
519,8/12/2021,Simaroubaceae,Simarouba tulae Urb.,38.8827087,-77.0163235,Washington,United States
520,1/19/2021,Acanthaceae,Acanthus L.,45.7168,-75.06599,Saint-André-Avellin,Canada
521,11/11/2020,Rhamnaceae,Colubrina glandulosa Perkins var. antillana (M.C. Johnst.) M.C. Johnst.,42.3416847,69.590101,Shymkent,Kazakhstan
522,1/22/2021,Fabaceae,Lupinus arbustus Douglas ex Lindl. ssp. silvicola (A. Heller) D. Dunn,49.4928119,-117.2948343,Nelson,Canada
523,9/19/2020,Acarosporaceae,Acarospora nodulosa (Dufour) Hue,43.6017884,1.4040802,Toulouse,France
524,9/6/2021,Arecaceae,Bactris guineensis (L.) H.E. Moore,31.62329,35.10446,Bayt Ūmmar,Palestinian Territory
525,6/2/2021,Euphorbiaceae,Euphorbia strictior Holz.,34.26645,108.960747,Xinchengzi,China
526,6/27/2021,Scrophulariaceae,Mimulus traskiae A.L. Grant,48.3908952,22.5431871,Strabychovo,Ukraine
527,2/10/2021,Brassicaceae,Streptanthus morrisonii F.W. Hoffm. ssp. elatus F.W. Hoffm.,21.270702,110.359368,Zhantang,China
528,1/10/2021,Asteraceae,Arnica angustifolia Vahl ssp. tomentosa (Macoun) G.W. Douglas & G. Ruyle-Douglas,43.1564817,-80.1651854,Brant,Canada
529,9/28/2020,Asteraceae,Brickelliastrum R.M. King & H. Rob.,7.4774153,-71.2970721,El Cantón,Venezuela
530,2/9/2021,Polemoniaceae,Microsteris gracilis (Hook.) Greene var. gracilis,24.8197427,-107.655919,La Palma,Mexico
531,12/23/2020,Amblystegiaceae,Hygrohypnum closteri (Austin) Grout,-8.7433,121.7445,Wolomoni,Indonesia
532,7/7/2021,Hydrophyllaceae,Phacelia pringlei A. Gray,32.6717749,-16.978243,Estreito Câmara de Lobos,Portugal
533,5/5/2021,Cornaceae,Cornus suecica L.,50.88758,21.66654,Ożarów,Poland
534,5/15/2021,Poaceae,Digitaria violascens Link,17.28268,121.87153,Antagan Segunda,Philippines
535,11/8/2020,Orchidaceae,Piperia michaelii (Greene) Rydb.,23.1004248,-82.3858672,Cerro,Cuba
536,5/19/2021,Scrophulariaceae,Castilleja schizotricha Greenm.,16.0332128,103.9344076,Selaphum,Thailand
537,10/5/2020,Lycopodiaceae,Huperzia funiformis (Cham. ex Spring) Trevis.,-5.5844754,105.4771084,Sidomulyo,Indonesia
538,7/13/2021,Asclepiadaceae,Asclepias viridiflora Raf.,50.480431,121.682569,Tulihe,China
539,8/16/2021,Arecaceae,Areca L.,30.199688,110.674706,Wufeng,China
540,11/3/2020,Dryopteridaceae,Lomariopsis Fée,-24.8763773,-54.9322782,Colonia Minga Porá,Paraguay
541,8/27/2021,Fabaceae,Astragalus eremiticus Sheldon,58.848193,5.66466,Sandnes,Norway
542,3/5/2021,Scrophulariaceae,Keckiella ternata (Torr. ex A. Gray) Straw ssp. septentrionalis (Munz & I.M. Johnst.) Straw,43.4945737,5.8978018,Paris 07,France
543,11/19/2020,Parmeliaceae,Hypogymnia heterophylla L. Pike,51.62883,20.52487,Nowe Miasto nad Pilicą,Poland
544,6/6/2021,Crassulaceae,Dudleya verityi K.M. Nakai,-22.4101426,-47.5717516,Rio Claro,Brazil
545,3/7/2021,Asteraceae,"Machaeranthera gypsitherma G.L. Nesom, Vorobik & R.L. Hartm.",51.192893,22.0650878,Poniatowa,Poland
546,11/25/2020,Asteraceae,Clappia A. Gray,55.1653099,37.6076437,Chekhov,Russia
547,3/20/2021,Grimmiaceae,Racomitrium panschii (Müll. Hal.) Kindb.,-4.6488523,55.4194753,Port Glaud,Seychelles
548,9/8/2021,Thelotremataceae,Myriotrema terebratulum (Nyl.) Hale,32.026097,112.232692,Dongjin,China
549,2/22/2021,Fabaceae,Desmodium axillare (Sw.) DC. var. acutifolium (Kuntze) Urb.,47.2550409,-1.5401497,Nantes,France
550,8/27/2021,Orchidaceae,Platanthera obtusata (Banks ex Pursh) Lindl. ssp. obtusata,32.7778898,61.6567273,Anār Darah,Afghanistan
551,12/23/2020,Gentianaceae,"Centaurium namatophilum Reveal, C.R. Broome & Beatley",30.823054,110.973252,Maoping,China
552,9/10/2021,Polygonaceae,Rumex ×dissimilis Rech. f. (pro sp.),-22.30275,-48.5755491,Jaú,Brazil
553,6/28/2021,Asteraceae,Tetramolopium consanguineum (A. Gray) Hillebr. ssp. leptophyllum (Sherff) Lowrey var. kauense Lowrey,32.851086,129.9478595,Isahaya,Japan
554,1/1/2021,Cuscutaceae,Cuscuta cuspidata Engelm.,-7.4694177,108.2322266,Cidima,Indonesia
555,6/27/2021,Fabaceae,Dalea aurea Nutt. ex Pursh,39.6720868,-84.0960056,Dayton,United States
556,8/26/2021,Caliciaceae,Calicium adspersum Pers.,48.8568191,36.5499896,Blyznyuky,Ukraine
557,8/21/2021,Commelinaceae,Tradescantia paludosa E.S. Anderson & Woodson,28.3,88.53333,Kambaxoi,China
558,7/1/2021,Isoetaceae,Isoetes acadiensis Kott,38.604702,100.825981,Hongsi,China
559,5/2/2021,Poaceae,Poa mannii Munro ex Hillebr.,33.918534,8.1229329,Tozeur,Tunisia
560,9/10/2021,Poaceae,Panicum alatum F. Zuloaga & O. Morrone var. minus (Andersson) F. Zuloaga & O. Morrone,40.7513017,48.4033184,Basqal,Azerbaijan
561,7/2/2021,Geraniaceae,Erodium laciniatum (Cav.) Willd. var. bovei (Delile) Murbeck,43.25,67.65,Saryözek,Kazakhstan
562,9/30/2020,Convolvulaceae,Jacquemontia verticillata (L.) Urb.,40.786334,20.7077766,Pirg,Albania
563,7/25/2021,Apiaceae,Lilaeopsis masonii Mathias & Constance,45.089753,-64.3623382,Wolfville,Canada
564,8/17/2021,Scrophulariaceae,Cordylanthus tenuis A. Gray ssp. viscidus (Howell) T.I. Chuang & Heckard,36.158405,45.4759898,Sardasht,Iran
565,9/23/2020,Oleaceae,Fraxinus caroliniana Mill.,-13.1612425,-74.2152331,Conchopata,Peru
566,7/4/2021,Orchidaceae,Platanthera flava (L.) Lindl.,-34.7097222,-58.3240611,General Villegas,Argentina
567,12/29/2020,Rosaceae,Prunus subhirtella Miq.,14.5643857,121.1293312,Rosario,Philippines
568,4/8/2021,Liliaceae,Allium L.,12.289736,10.3525964,Katagum,Nigeria
569,1/19/2021,Caryophyllaceae,Cerastium gracile Dufour,61.0962323,28.8780526,Svetogorsk,Russia
570,3/20/2021,Convolvulaceae,Jacquemontia tamnifolia (L.) Griseb.,26.1372068,68.2667265,Sakrand,Pakistan
571,9/26/2020,Asteraceae,Leucanthemella Tzvelev,14.4240257,120.9428802,Imus,Philippines
572,5/24/2021,Asteraceae,Hazardia cana (A. Gray) Greene,8.544642,124.961672,Maluko,Philippines
573,9/28/2020,Cactaceae,Echinocereus pentalophus (DC.) Lem.,35.2901,116.317369,Zhifang,China
574,11/5/2020,Capparaceae,Cleome platycarpa Torr.,30.169665,121.266579,Chixi,China
575,12/4/2020,Orchidaceae,Cleistes divaricata (L.) Ames,-6.226676,106.810463,Era,Indonesia
576,8/28/2021,Cactaceae,Cylindropuntia wolfii (L.D. Benson) J. Rebman,-7.0964497,108.6828838,Karangkancana,Indonesia
577,11/25/2020,Asteraceae,Facelis Cass.,12.1630333,-84.2199753,Rama,Nicaragua
578,10/31/2020,Orobanchaceae,Orobanche californica Cham. & Schltdl. ssp. condensa Heckard,14.7634494,49.6044141,Ash Shiḩr,Yemen
579,12/12/2020,Asteraceae,Hieracium horridum Fr.,48.6514469,14.4161297,Dolní Dvořiště,Czech Republic
580,4/24/2021,Gunneraceae,Gunnera manicata Linden,40.2627673,45.7004954,Norakert,Armenia
581,8/23/2021,Cactaceae,Notocactus (K.M. Schum.) Backeb. & F.M. Knuth,46.366234,127.010966,Baikui,China
582,5/19/2021,Malvaceae,Malvella lepidota (A. Gray) Fryxell,45.0244716,20.056916,Ljukovo,Serbia
583,3/4/2021,Fumariaceae,Hypecoum pendulum L.,49.243003,2.510652,Creil,France
584,3/4/2021,Primulaceae,Trientalis borealis Raf.,-8.4761212,-74.8068454,Campoverde,Peru
585,7/28/2021,Euphorbiaceae,Argythamnia brandegeei Millsp. var. brandegeei Millsp. [excluded],37.892744,116.745762,Dengmingsi,China
586,1/18/2021,Acanthaceae,Ruellia nudiflora (Engelm. & A. Gray) Urb. var. nudiflora,-7.3384839,108.8581191,Bantarmangu,Indonesia
587,12/20/2020,Sterculiaceae,Sterculia apetala (Jacq.) Karst.,7.2333331,124.25,Dalumangcob,Philippines
588,11/28/2020,Cactaceae,Opuntia fragilis (Nutt.) Haw.,-8.1635406,112.488749,Sumberpucung,Indonesia
589,3/15/2021,Portulacaceae,Claytonia lanceolata Pall. ex Pursh var. lanceolata,25.555534,118.341965,Ximei,China
590,11/28/2020,Pannariaceae,Pannaria hookeri (Borrer ex Sm.) Nyl.,33.9042954,73.3907315,Murree,Pakistan
591,10/8/2020,Scrophulariaceae,Mimulus exiguus A. Gray,47.4636372,-79.4387857,Saint-Bruno-de-Guigues,Canada
592,4/12/2021,Rubiaceae,Coffea liberica W. Bull ex Hiern.,32.225262,35.070676,Kafr Zībād,Palestinian Territory
593,2/13/2021,Verrucariaceae,Verrucaria hydrela Ach.,53.940892,-8.9480659,Swinford,Ireland
594,11/27/2020,Apiaceae,Sphenosciadium A. Gray,-6.3503773,106.8974964,Munjul,Indonesia
595,2/23/2021,Asteraceae,Tephroseris atropurpurea (Ledeb.) Holub,37.7213799,-25.510372,Água de Pau,Portugal
596,6/13/2021,Poaceae,Triplasis americana P. Beauv.,47.0682122,-0.8494862,Cholet,France
597,9/15/2020,Parmeliaceae,Hypotrachyna revoluta (Flörke) Hale,-6.8180048,111.2695981,Kedungtulup,Indonesia
598,10/2/2020,Asteraceae,Porophyllum Adans.,-29.6509722,-50.7757844,Taquara,Brazil
599,4/24/2021,Teloschistaceae,Caloplaca oxfordensis Fink,35.575417,114.519311,Huaxian,China
600,11/18/2020,Saxifragaceae,Saxifraga lyallii Engl.,32.7634169,-117.1230937,San Diego,United States
601,1/10/2021,Chenopodiaceae,Atriplex fruticulosa Jeps.,5.0378453,21.2099808,Alindao,Central African Republic
602,10/17/2020,Fabaceae,Chamaecrista serpens (L.) Greene var. serpens,34.014215,105.298756,Xihe,China
603,11/9/2020,Urticaceae,Urera glabra (Hook. & Arn.) Weddell,29.591108,114.300474,Quankou,China
604,3/29/2021,Polygonaceae,Dedeckera Reveal & J.T. Howell,33.9498503,-117.636429,Woken,China
605,1/23/2021,Fabaceae,Pediomelum canescens (Michx.) Rydb.,46.0285851,-73.4499872,Joliette,Canada
606,8/9/2021,Sterculiaceae,Sterculia urens Roxb.,-14.4715177,-48.558749,Niquelândia,Brazil
607,2/16/2021,Poaceae,Paspalum laxum Lam.,18.4286115,-64.6184657,Road Town,British Virgin Islands
608,10/8/2020,Scrophulariaceae,Verbascum L.,47.3591366,2.8002946,Orléans,France
609,7/14/2021,Asteraceae,Sphaeromeria Nutt.,52.8595744,33.3645241,Pochep,Russia
610,3/31/2021,Scrophulariaceae,Calceolaria L.,26.048803,116.619923,Xiacaoqiao,China
611,2/23/2021,Euphorbiaceae,Euphorbia lucida Waldst. & Kit.,9.5700231,123.312382,Ginatilan,Philippines
612,11/18/2020,Apiaceae,Tauschia howellii (J.M. Coult. & Rose) J.F. Macbr.,5.1088508,97.5788975,Simpang Ulim,Indonesia
613,1/30/2021,Euphorbiaceae,Drypetes lateriflora (Sw.) Krug & Urb.,-9.8251183,16.912251,Malanje,Angola
614,7/28/2021,Phlyctidaceae,Phlyctis speirea G. Merr.,43.7058177,2.1365748,Castres,France
615,5/30/2021,Scrophulariaceae,Penstemon richardsonii Douglas ex Lindl. var. richardsonii,28.5594209,33.9468956,Saint Catherine,Egypt
616,5/24/2021,Fabaceae,Centrosema (DC.) Benth.,-4.233333,-81.05,Tunal,Peru
617,2/24/2021,Cactaceae,Harrisia fragrans Small ex Britton & Rose,-7.4066528,108.7719766,Cipari,Indonesia
618,3/18/2021,Pottiaceae,Tortula mucronifolia Schwägr.,55.8431628,13.2986314,Eslöv,Sweden
619,3/3/2021,Portulacaceae,Cistanthe umbellata (Torr.) Hershkovitz var. caudicifera (A. Gray) Kartesz & Gandhi,53.923995,37.9565339,Kireyevsk,Russia
620,6/22/2021,Ericaceae,Vaccinium ovalifolium Sm.,45.7140258,20.7713965,Radojevo,Serbia
621,2/26/2021,Rhamnaceae,Reynosia Griseb.,6.9782137,79.9115522,Kelaniya,Sri Lanka
622,12/2/2020,Scrophulariaceae,Penstemon hartwegii Benth.,20.9874938,-77.4185584,Colombia,Cuba
623,4/19/2021,Pteridaceae,Gaga arizonica (Maxon) F.W. Li & Windham,-6.1841954,106.8310178,Jalinan,Indonesia
624,12/14/2020,Malvaceae,Sida fallax Walp.,-20.9475888,-44.913073,Santo Antônio do Amparo,Brazil
625,2/14/2021,Bromeliaceae,Aechmea fasciata (Lindl.) Baker,39.928353,116.416357,Dongchen,China
626,9/15/2020,Polemoniaceae,Gilia capitata Sims ssp. abrotanifolia (Nutt. ex Greene) V.E. Grant,49.3431786,16.2159455,Březí,Czech Republic
627,5/21/2021,Rosaceae,Potentilla pensylvanica L.,6.014237,124.5885259,Nalus,Philippines
628,11/2/2020,Asteraceae,Zinnia maritima Kunth,-7.3118486,108.6383454,Wadusari,Indonesia
629,5/2/2021,Orobanchaceae,Orobanche corymbosa (Rydb.) Ferris ssp. mutabilis Heckard,-14.65067,-75.0634,El Ingenio,Peru
630,9/14/2020,Chenopodiaceae,Atriplex calotheca (Rafn) Fr.,-26.1827713,-56.3712327,Caazapá,Paraguay
631,11/16/2020,Cyperaceae,Eleocharis rostellata (Torr.) Torr.,-44.7299187,-72.6822812,Puerto Cisnes,Chile
632,11/16/2020,Poaceae,Leptochloa panicea (Retz.) Ohwi ssp. mucronata (Michx.) Nowack,44.7739151,34.5968895,Rybache,Ukraine
633,12/31/2020,Poaceae,Phragmites australis (Cav.) Trin. ex Steud. ssp. berlandieri (E. Fourn.) Saltonst. & Hauber,-7.026967,-37.2776539,Patos,Brazil
634,6/29/2021,Malvaceae,Sidalcea covillei Greene,-20.3855743,-43.5035777,Ouro Preto,Brazil
635,4/30/2021,Lauraceae,Persea nubigena L.O. Williams var. guatemalensis L.O. Williams,34.9852597,133.4885513,Niimi,Japan
636,2/22/2021,Hydrophyllaceae,Phacelia pulchella A. Gray var. sabulonum J.T. Howell,43.6753017,45.1243099,Znamenskoye,Russia
637,9/28/2020,Rosaceae,Crataegus iracunda Beadle,-6.35357,105.84432,Picungbera,Indonesia
638,9/13/2021,Collemataceae,Collema pulchellum Ach.,-8.1553145,111.8270486,Pakel,Indonesia
639,2/21/2021,Caryophyllaceae,Cerastium fontanum Baumg.,32.235967,110.227954,Zhushan Chengguanzhen,China
640,10/30/2020,Brassicaceae,Brassica narinosa L.H. Bailey,25.403263,104.828238,Xiaoshiqiao,China
641,6/10/2021,Liliaceae,Erythronium oregonum Applegate ssp. leucandrum (Applegate) Applegate,41.5872,129.6051376,Kyŏngsŏng,North Korea
642,2/7/2021,Lamiaceae,Scutellaria wrightii A. Gray,50.772008,22.956207,Sułów,Poland
643,8/22/2021,Fabaceae,Acacia caven (Molina) Molina,53.54091,15.55963,Węgorzyno,Poland
644,1/20/2021,Disceliaceae,Discelium nudum (Dicks.) Brid.,2.7239834,101.9476452,Seremban,Malaysia
645,9/23/2020,Apiaceae,Cicuta maculata L. var. victorinii (Fernald) B. Boivin,-7.1370986,108.4454089,Tigaherang,Indonesia
646,3/4/2021,Geraniaceae,Geranium sibiricum L.,40.5854429,-8.6170601,Quintas,Portugal
647,6/11/2021,Solanaceae,Datura kymatocarpa Barclay,-8.5738445,116.1093533,Selaparang Timur,Indonesia
648,12/17/2020,Poaceae,Sporobolus silveanus Swallen,24.804232,98.296657,Lianghe,China
649,11/14/2020,Caryophyllaceae,Paronychia fastigiata (Raf.) Fernald var. nuttallii (Small) Fernald,55.7646,37.6911,Lefortovo,Russia
650,11/16/2020,Rubiaceae,Galium concinnum Torr. & A. Gray,32.101031,114.125656,Pingqiao,China
651,7/4/2021,Rosaceae,Potentilla drummondii Lehm. ssp. bruceae (Rydb.) D.D. Keck,59.1201253,37.9014795,Cherepovets,Russia
652,10/26/2020,Orchidaceae,Macradenia lutescens R. Br.,31.13856,113.744367,Luoqiao,China
653,5/29/2021,Asteraceae,Youngia Cass.,39.0000158,140.0433007,Masuda,Japan
654,3/4/2021,Brassicaceae,Caulanthus major (M.E. Jones) Payson,37.1022114,-8.3584177,Armação de Pêra,Portugal
655,1/13/2021,Dryopteridaceae,"Dryopteris celsa (Wm. Palmer) Knowlt., Palmer & Pollard ex Small",53.49417,-8.83565,Tuam,Ireland
656,2/23/2021,Polemoniaceae,Phlox bifida Beck,16.0501738,103.5899733,Roi Et,Thailand
657,1/31/2021,Ranunculaceae,Coptis trifolia (L.) Salisb.,19.4458447,-99.1497664,Buenavista,Mexico
658,4/24/2021,Cyperaceae,Cyperus serotinus Rottb.,-11.403372,-74.752726,Mariposa,Peru
659,6/3/2021,Asteraceae,Logfia arizonica (A. Gray) Holub,36.0720984,49.7013486,Tākestān,Iran
660,4/29/2021,Cyperaceae,Schoenoplectus subulatus (Vahl) Lye,-30.2355009,-61.7285757,Arrufó,Argentina
661,11/4/2020,Ranunculaceae,Aquilegia barnebyi Munz,45.6838431,28.6143107,Bolhrad,Ukraine
662,7/24/2021,Asteraceae,Symphyotrichum cordifolium (L.) G.L. Nesom,34.5414989,133.5894821,Kamogatachō-kamogata,Japan
663,12/25/2020,Rosaceae,Amelanchier laevis Wiegand,51.8139074,21.025291,Jasieniec,Poland
664,5/9/2021,Liliaceae,Brodiaea orcuttii (Greene) Baker,-6.6111441,106.8473377,Sukaraja,Indonesia
665,5/21/2021,Asteraceae,Holocarpha obconica (J.C. Clausen & D.D. Keck) D.D. Keck ssp. autumnalis D.D. Keck,8.1087597,-11.8478324,Baiima,Sierra Leone
666,6/21/2021,Cyperaceae,Carex tetanica Schkuhr,7.1402468,40.7107871,Ginir,Ethiopia
667,7/20/2021,Sapindaceae,Matayba Aubl.,-9.6602,119.0763,Ngondokandawu,Indonesia
668,9/24/2020,Celastraceae,Euonymus alatus (Thunb.) Siebold,-6.7796462,107.9276672,Ciseda,Indonesia
669,3/24/2021,Solanaceae,Capsicum annuum L.,5.9,6.833333,Uruobo-Okija,Nigeria
670,7/18/2021,Juncaceae,Luzula arcuata (Wahlenb.) Sw. ssp. unalaschcensis (Buchenau) Hultén,41.16417,20.62333,Радолишта,Macedonia
671,11/2/2020,Celastraceae,Gyminda latifolia (Sw.) Urb.,-14.2581428,-39.3932232,Ubaitaba,Brazil
672,11/26/2020,Asteraceae,Reichardia picroides (L.) Roth,57.7297471,56.3724781,Bershet’,Russia
673,10/11/2020,Pottiaceae,Acaulon muticum (Hedw.) Müll. Hal. var. rufescens (A. Jaeger) H.A. Crum,41.6755501,20.0553882,Derjan,Albania
674,11/16/2020,Orchidaceae,Calypso Salisb.,38.8807023,-77.1086041,Arlington,United States
675,12/13/2020,Asteraceae,Coreopsis palmata Nutt.,53.3928271,18.3836801,Świecie,Poland
676,10/13/2020,Myrtaceae,Callistemon sieberi DC.,40.1315199,68.4829804,Dashtobod,Uzbekistan
677,9/1/2021,Acanthaceae,Acanthus spinosus L.,51.4139633,-2.2685462,Ashley,United Kingdom
678,4/18/2021,Poaceae,Elymus wiegandii Fernald,43,-87.97,Milwaukee,United States
679,5/28/2021,Scheuchzeriaceae,Scheuchzeria L.,23.124745,113.331389,Xiancun,China
680,9/8/2021,Cyperaceae,Carex nardina Fr. var. hepburnii (Boott) Kük.,19.2996147,-81.1099536,East End,Cayman Islands
681,2/20/2021,Myrsinaceae,Myrsine petiolata Hosaka,29.549889,114.833005,Luo’ao,China
682,1/13/2021,Aquifoliaceae,Ilex opaca Aiton,49.0386312,16.5942897,Hrušovany u Brna,Czech Republic
